;product;page_url;name;product_link;type;country;badge;price;size;rating;count;year
119;120;https://www.gall.nl/wijn/?start=120;Molilla Rosado;https://www.gall.nl/molilla-rosado-rose-75cl-308501.html;Fruit Lover Rosé;Spanje;2e halve prijs;;75CL;3.9;17.0;2020
120;121;https://www.gall.nl/wijn/?start=120;La Capitana Pinot Grigio;https://www.gall.nl/la-capitana-pinot-grigio-wit-75cl-154245.html;Fruit Lover;Chili;2e halve prijs;8.65;75CL;4.2;18.0;2021
121;122;https://www.gall.nl/wijn/?start=120;Les Hauts Lieux Touraine;https://www.gall.nl/les-hauts-lieux-touraine-wit-75cl-159549.html;Fresh Prince;Frankrijk;2e halve prijs;8.99;75CL;4.3;65.0;2021
122;123;https://www.gall.nl/wijn/?start=120;Klein Constantia Sauvignon Blanc;https://www.gall.nl/klein-constantia-sauvignon-blanc-wit-75cl-118249.html;Fresh Prince;Zuid-Afrika;2e halve prijs;12.99;75CL;4.6;35.0;2021
123;124;https://www.gall.nl/wijn/?start=120;Arrogant Frog Rosé;https://www.gall.nl/arrogant-frog-rose-rose-75cl-129453.html;Fruit Lover Rosé;Frankrijk;2e halve prijs;7.98;75CL;4.5;199.0;2021
124;125;https://www.gall.nl/wijn/?start=120;Lourensford Limited Release Viognier;https://www.gall.nl/lourensford-limited-release-viognier-wit-75cl-381977.html;Big White;Zuid-Afrika;2e halve prijs;19.39;75CL;3.5;2.0;2018
125;126;https://www.gall.nl/wijn/?start=120;Eagles Nest Merlot;https://www.gall.nl/eagles-nest-merlot-rood-75cl-381497.html;Big Red;Zuid-Afrika;2e halve prijs;17.99;75CL;;;2016
126;127;https://www.gall.nl/wijn/?start=120;Valdivieso Gran Reserva Pinot Noir;https://www.gall.nl/valdivieso-gran-reserva-pinot-noir-rood-75cl-387517.html;Fruit Smoothie;Chili;2e halve prijs;9.98;75CL;4.3;36.0;2020
127;128;https://www.gall.nl/wijn/?start=120;La Capitana Barrel Reserve Cabernet Sauvignon;https://www.gall.nl/la-capitana-barrel-reserve-cabernet-sauvignon-rood-75cl-389064.html;Big Red;Chili;2e halve prijs;8.65;75CL;4.4;18.0;2020
128;129;https://www.gall.nl/wijn/?start=132;La Palma Cabernet Sauvignon;https://www.gall.nl/la-palma-cabernet-sauvignon-rood-75cl-387878.html;Easy Rider;Chili;2e halve prijs;5.98;75CL;4.2;77.0;2021
129;130;https://www.gall.nl/wijn/?start=132;Umani Ronchi Villa Bianchi Verdicchio ;https://www.gall.nl/umani-ronchi-villa-bianchi-verdicchio--wit-75cl-410896.html;Fruit Lover;Italië;2e halve prijs;7.98;75CL;4.4;18.0;2021
130;131;https://www.gall.nl/wijn/?start=132;M. Chapoutier Côtes du Rhône Blanc;https://www.gall.nl/m.-chapoutier-c%C3%B4tes-du-rh%C3%B4ne-blanc-wit-75cl-138657.html;Big White;Frankrijk;2e halve prijs;9.98;75CL;4.5;17.0;2021
131;132;https://www.gall.nl/wijn/?start=132;Mas Compagne Rouge Bio;https://www.gall.nl/mas-compagne-rouge-bio-rood-75cl-128856.html;Classic Red;Frankrijk;2e halve prijs;8.59;75CL;4.1;10.0;2021
132;133;https://www.gall.nl/wijn/?start=132;Merinas Tempranillo Organic;https://www.gall.nl/merinas-tempranillo-organic-rood-75cl-120081.html;Easy Rider;Spanje;2e halve prijs;5.29;75CL;4.3;57.0;2021
133;134;https://www.gall.nl/wijn/?start=132;Riporta Pinot Grigio;https://www.gall.nl/riporta-pinot-grigio-wit-75cl-402303.html;Fruit Lover;Italië;2e halve prijs;7.98;75CL;4.2;103.0;2022
134;135;https://www.gall.nl/wijn/?start=132;Kanonkop Kadette;https://www.gall.nl/kanonkop-kadette-rood-75cl-385409.html;Easy Rider;Zuid-Afrika;2e halve prijs;11.98;75CL;4.5;91.0;2020
135;136;https://www.gall.nl/wijn/?start=132;Vallée Loire Muscadet de Sèvre & Maine Sur Lie;https://www.gall.nl/vallee-loire-muscadet-de-sevre-maine-sur-lie-wit-75cl-159581.html;Fresh Prince;Frankrijk;2e halve prijs;7.59;75CL;4.1;9.0;2020
136;137;https://www.gall.nl/wijn/?start=132;Faustino Crianza;https://www.gall.nl/faustino-crianza-rood-75cl-143626.html;Classic Red;Spanje;2e halve prijs;11.49;75CL;4.8;4.0;2019
137;138;https://www.gall.nl/wijn/?start=132;Bajoz Tinto;https://www.gall.nl/bajoz-tinto-rood-75cl-339296.html;Royal Red;Spanje;2e halve prijs;5.29;75CL;4.4;16.0;2021
138;139;https://www.gall.nl/wijn/?start=132;Boschkloof Sauvignon Blanc;https://www.gall.nl/boschkloof-sauvignon-blanc-wit-75cl-391476.html;Fresh Hammer;Zuid-Afrika;2e halve prijs;10.98;75CL;;;2021
139;140;https://www.gall.nl/wijn/?start=132;Cune Rosado;https://www.gall.nl/cune-rosado-rose-75cl-106216.html;Fruit Lover Rosé;Spanje;2e halve prijs;8.69;75CL;4.3;14.0;2020
140;141;https://www.gall.nl/wijn/?start=144;Lavis Classici Pinot Grigio;https://www.gall.nl/lavis-classici-pinot-grigio-wit-75cl-280712.html;Fruit Lover;Italië;2e halve prijs;9.98;75CL;4.5;199.0;2022
141;142;https://www.gall.nl/wijn/?start=144;The River Garden Classique Sauvignon Blanc;https://www.gall.nl/the-river-garden-classique-sauvignon-blanc-wit-75cl-114928.html;Fresh Prince;Zuid-Afrika;2e halve prijs;8.99;75CL;2.0;1.0;2021
142;143;https://www.gall.nl/wijn/?start=144;Villa Locatelli Merlot;https://www.gall.nl/villa-locatelli-merlot-rood-75cl-258881.html;Classic Red;Italië;2e halve prijs;8.69;75CL;;;2021
143;144;https://www.gall.nl/wijn/?start=144;Valdivieso Single Vineyard Chardonnay;https://www.gall.nl/valdivieso-single-vineyard-chardonnay-wit-75cl-390941.html;Big White;Chili;2e halve prijs;11.98;75CL;4.2;24.0;2021
144;145;https://www.gall.nl/wijn/?start=144;Trapiche Reserve Malbec;https://www.gall.nl/trapiche-reserve-malbec-rood-75cl-382485.html;Easy Rider;Argentinië;2e halve prijs;8.59;75CL;4.4;25.0;2021
145;146;https://www.gall.nl/wijn/?start=144;Viticoltori Storici Valpolicella Ripasso;https://www.gall.nl/viticoltori-storici-valpolicella-ripasso-rood-75cl-403091.html;Big Red;Italië;2e halve prijs;10.65;75CL;4.2;65.0;2019
146;147;https://www.gall.nl/wijn/?start=144;Errazuriz Estate Chardonnay Reserva;https://www.gall.nl/errazuriz-estate-chardonnay-reserva-wit-75cl-409502.html;Big White;Chili;2e halve prijs;8.98;75CL;3.8;5.0;2021
147;148;https://www.gall.nl/wijn/?start=144;La Capitana Barrel Reserve Chardonnay;https://www.gall.nl/la-capitana-barrel-reserve-chardonnay-wit-75cl-389188.html;Big White;Chili;2e halve prijs;8.65;75CL;4.4;124.0;2021
148;149;https://www.gall.nl/wijn/?start=144;Valdivieso Gran Reserva Chardonnay;https://www.gall.nl/valdivieso-gran-reserva-chardonnay-wit-75cl-383147.html;Big White;Chili;2e halve prijs;9.98;75CL;4.2;68.0;2021
149;150;https://www.gall.nl/wijn/?start=144;Penfolds Koonunga Hill Chardonnay;https://www.gall.nl/penfolds-koonunga-hill-chardonnay-wit-75cl-386820.html;Big White;Australië;2e halve prijs;11.98;75CL;4.0;7.0;2019
150;151;https://www.gall.nl/wijn/?start=144;Schott Zwiesel Rode wijnglazen (set van 2);https://www.gall.nl/schott-zwiesel-rode-wijnglazen-%28set-van-2%29-2st-908630.html;Glaswerk;;;17.99;2ST;4.7;23.0;
151;152;https://www.gall.nl/wijn/?start=144;Torres Altos Ibéricos Rioja Crianza;https://www.gall.nl/torres-altos-ibericos-rioja-crianza-rood-75cl-309435.html;Classic Red;Spanje;2e halve prijs;10.99;75CL;4.5;40.0;2018
152;153;https://www.gall.nl/wijn/?start=156;Beyerskloof Synergy Cape Blend;https://www.gall.nl/beyerskloof-synergy-cape-blend-rood-75cl-384593.html;Easy Rider;Zuid-Afrika;2e halve prijs;10.49;75CL;4.4;10.0;2020
153;154;https://www.gall.nl/wijn/?start=156;La Capitana Single Vineyard Cabernet Franc;https://www.gall.nl/la-capitana-single-vineyard-cabernet-franc-rood-75cl-402257.html;Big Red;Chili;;10.59;75CL;4.2;6.0;2018
154;155;https://www.gall.nl/wijn/?start=156;El Parador Crianza Navarra;https://www.gall.nl/el-parador-crianza-navarra-rood-75cl-309168.html;Classic Red;Spanje;2e halve prijs;6.99;75CL;3.9;7.0;2017
155;156;https://www.gall.nl/wijn/?start=156;Faber Rosé;https://www.gall.nl/faber-rose-rose-75cl-802050.html;Fruit Lover Rosé;Duitsland;;;75CL;4.2;17.0;
156;157;https://www.gall.nl/wijn/?start=156;Bodega Garzón Estate Sauvignon Blanc;https://www.gall.nl/bodega-garzon-estate-sauvignon-blanc-wit-75cl-106666.html;Fresh Prince;Uruguay;2e halve prijs;10.89;75CL;4.0;2.0;2018
157;158;https://www.gall.nl/wijn/?start=156;Dow's Fine Tawny;https://www.gall.nl/dows-fine-tawny-rood-75cl-460451.html;tawny;Portugal;2e halve prijs;10.49;75CL;4.4;80.0;
158;159;https://www.gall.nl/wijn/?start=156;Echo Sauvignon Blanc;https://www.gall.nl/echo-sauvignon-blanc-wit-75cl-163821.html;Fresh Prince;Chili;2e halve prijs;5.29;75CL;3.2;6.0;2022
159;160;https://www.gall.nl/wijn/?start=156;Riporta Pecorino;https://www.gall.nl/riporta-pecorino-wit-75cl-154709.html;Fruit Lover;Italië;2e halve prijs;7.98;75CL;4.4;145.0;2022
160;161;https://www.gall.nl/wijn/?start=156;Eisberg Sauvignon Blanc;https://www.gall.nl/eisberg-sauvignon-blanc-wit-75cl-101745.html;Fresh Prince;Engeland;;;75CL;4.0;20.0;
161;162;https://www.gall.nl/wijn/?start=156;Inycon Growers Pinot Grigio Blush;https://www.gall.nl/inycon-growers-pinot-grigio-blush-rose-75cl-100676.html;Fruit Lover Rosé;Italië;2e halve prijs;7.29;75CL;4.3;112.0;2021
162;163;https://www.gall.nl/wijn/?start=156;Yealands Sauvignon Blanc Blush Rosé;https://www.gall.nl/yealands-sauvignon-blanc-blush-rose-rose-75cl-379867.html;Fresh Hammer;Nw.-Zeeland;2e halve prijs;9.99;75CL;4.2;12.0;2022
163;164;https://www.gall.nl/wijn/?start=156;Viña Salceda Rioja Crianza;https://www.gall.nl/vi%C3%B1a-salceda-rioja-crianza-rood-75cl-309265.html;Classic Red;Spanje;2e halve prijs;9.98;75CL;4.3;46.0;2018
164;165;https://www.gall.nl/wijn/?start=168;Tokara Reserve Collection Cabernet Sauvignon;https://www.gall.nl/tokara-reserve-collection-cabernet-sauvignon-rood-75cl-126810.html;Big Red;Zuid-Afrika;2e halve prijs;27.19;75CL;4.0;1.0;2017
165;166;https://www.gall.nl/wijn/?start=168;Tokara Chardonnay;https://www.gall.nl/tokara-chardonnay-wit-75cl-383236.html;Big White;Zuid-Afrika;2e halve prijs;11.29;75CL;4.1;36.0;2021
166;167;https://www.gall.nl/wijn/?start=168;Faber Chardonnay;https://www.gall.nl/faber-chardonnay-wit-75cl-802042.html;Fruit Lover;Duitsland;;;75CL;4.4;52.0;
167;168;https://www.gall.nl/wijn/?start=168;Altano Douro Reserva;https://www.gall.nl/altano-douro-reserva-rood-75cl-106305.html;Royal Red;Portugal;2e halve prijs;12.59;75CL;4.3;4.0;2019
168;169;https://www.gall.nl/wijn/?start=168;Inycon Growers Pinot Grigio;https://www.gall.nl/inycon-growers-pinot-grigio-wit-75cl-289221.html;Fruit Lover;Italië;;5.49;75CL;4.3;154.0;2022
169;170;https://www.gall.nl/wijn/?start=168;Arrogant Frog Viognier;https://www.gall.nl/arrogant-frog-viognier-wit-75cl-129860.html;Big White;Frankrijk;2e halve prijs;8.59;75CL;4.3;46.0;2022
170;171;https://www.gall.nl/wijn/?start=168;Vallée Loire Touraine Sauvignon Blanc;https://www.gall.nl/vallee-loire-touraine-sauvignon-blanc-wit-75cl-159018.html;Fresh Prince;Frankrijk;2e halve prijs;6.99;75CL;4.6;70.0;2021
171;172;https://www.gall.nl/wijn/?start=168;Wakefield Jaraman Shiraz;https://www.gall.nl/wakefield-jaraman-shiraz-rood-75cl-153311.html;Big Red;Australië;2e halve prijs;16.29;75CL;5.0;1.0;2019
172;173;https://www.gall.nl/wijn/?start=168;Argento Reserva Cabernet Franc Bio;https://www.gall.nl/argento-reserva-cabernet-franc-bio-rood-75cl-405507.html;Royal Red;Argentinië;2e halve prijs;10.89;75CL;3.5;4.0;2021
173;174;https://www.gall.nl/wijn/?start=168;Badenhorst Secateurs Chenin Blanc;https://www.gall.nl/badenhorst-secateurs-chenin-blanc-wit-75cl-380970.html;Classic White;Zuid-Afrika;2e halve prijs;10.98;75CL;4.4;8.0;2022
174;175;https://www.gall.nl/wijn/?start=168;Lautus Wit;https://www.gall.nl/lautus-wit-wit-75cl-404217.html;Fresh Hammer;Zuid-Afrika;;;75CL;;;
175;176;https://www.gall.nl/wijn/?start=168;Riporta Primitivo;https://www.gall.nl/riporta-primitivo-rood-75cl-147877.html;Easy Rider;Italië;2e halve prijs;7.98;75CL;4.4;200.0;2021
176;177;https://www.gall.nl/wijn/?start=180;Arrogant Frog Rouge Bag in Box;https://www.gall.nl/arrogant-frog-rouge-bag-in-box-rood-300cl-139440.html;Easy Rider;Frankrijk;2e halve prijs;21.49;300CL;4.5;65.0;2021
177;178;https://www.gall.nl/wijn/?start=180;Marqués de Riscal Sauvignon Blanc;https://www.gall.nl/marques-de-riscal-sauvignon-blanc-wit-75cl-308706.html;Fresh Hammer;Spanje;2e halve prijs;13.29;75CL;4.5;4.0;2022
178;179;https://www.gall.nl/wijn/?start=180;Mucho Más Rosado;https://www.gall.nl/mucho-mas-rosado-rose-75cl-410861.html;Fruit Lover Rosé;Spanje;2e halve prijs;6.99;75CL;4.4;30.0;2021
179;180;https://www.gall.nl/wijn/?start=180;Bodega Garzón Estate Pinot Rosé de Corte;https://www.gall.nl/bodega-garzon-estate-pinot-rose-de-corte-rose-75cl-106747.html;Fruit Lover Rosé;Uruguay;2e halve prijs;10.89;75CL;4.6;17.0;2022
180;181;https://www.gall.nl/wijn/?start=180;San Silvestro Barbera Appassimento;https://www.gall.nl/san-silvestro-barbera-appassimento-rood-75cl-142336.html;Big Red;Italië;2e halve prijs;9.98;75CL;4.5;132.0;2020
181;182;https://www.gall.nl/wijn/?start=180;Valdivieso Gran Reserva Syrah;https://www.gall.nl/valdivieso-gran-reserva-syrah-rood-75cl-387126.html;Big Red;Chili;2e halve prijs;9.98;75CL;4.6;16.0;2019
182;183;https://www.gall.nl/wijn/?start=180;Altano Douro Organic;https://www.gall.nl/altano-douro-organic-rood-75cl-359297.html;Big Red;Portugal;2e halve prijs;9.98;75CL;4.3;75.0;2020
183;184;https://www.gall.nl/wijn/?start=180;Catena Appellation Agrelo Cabernet Sauvignon;https://www.gall.nl/catena-appellation-agrelo-cabernet-sauvignon-rood-75cl-370193.html;Easy Rider;Argentinië;2e halve prijs;11.29;75CL;4.2;21.0;2019
184;185;https://www.gall.nl/wijn/?start=180;Tokara Reserve Collection Elgin Sauvignon Blanc;https://www.gall.nl/tokara-reserve-collection-elgin-sauvignon-blanc-wit-75cl-126888.html;Fresh Hammer;Zuid-Afrika;2e halve prijs;14.65;75CL;4.6;38.0;2022
185;186;https://www.gall.nl/wijn/?start=180;Concha y Toro Sunrise Cabernet Sauvignon;https://www.gall.nl/concha-y-toro-sunrise-cabernet-sauvignon-rood-75cl-409847.html;Easy Rider;Chili;2e halve prijs;6.59;75CL;4.0;3.0;2021
186;187;https://www.gall.nl/wijn/?start=180;Max Mann Pinot Noir;https://www.gall.nl/max-mann-pinot-noir-rood-75cl-219452.html;Fruit Smoothie;Duitsland;2e halve prijs;5.98;75CL;4.4;19.0;2021
187;188;https://www.gall.nl/wijn/?start=180;Winzer Krems Kremstal Grüner Veltliner;https://www.gall.nl/winzer-krems-kremstal-gr%C3%BCner-veltliner-wit-75cl-371173.html;Fresh Prince;Oostenrijk;;6.79;75CL;4.3;100.0;2021
188;189;https://www.gall.nl/wijn/?start=192;Boschkloof Cabernet Sauvignon;https://www.gall.nl/boschkloof-cabernet-sauvignon-rood-75cl-390631.html;Big Red;Zuid-Afrika;2e halve prijs;14.98;75CL;;;2019
189;190;https://www.gall.nl/wijn/?start=192;Max Mann Riesling;https://www.gall.nl/max-mann-riesling-wit-75cl-219983.html;Fresh Prince;Duitsland;2e halve prijs;6.59;75CL;4.1;22.0;2021
190;191;https://www.gall.nl/wijn/?start=192;Inycon Organic Shiraz;https://www.gall.nl/inycon-organic-shiraz-rood-75cl-259799.html;Easy Rider;Italië;2e halve prijs;8.99;75CL;3.6;5.0;2021
191;192;https://www.gall.nl/wijn/?start=192;Montenay Merlot;https://www.gall.nl/montenay-merlot-rood-75cl-196185.html;Easy Rider;Frankrijk;2e halve prijs;6.99;75CL;4.3;26.0;2020
192;193;https://www.gall.nl/wijn/?start=192;Don Reca Cuvée;https://www.gall.nl/don-reca-cuvee-rood-75cl-389765.html;Big Red;Chili;2e halve prijs;14.49;75CL;4.6;16.0;2018
193;194;https://www.gall.nl/wijn/?start=192;Maison Ventenac Les Dissidents L'Idiot;https://www.gall.nl/maison-ventenac-les-dissidents-lidiot-rood-75cl-139416.html;Classic Red;Frankrijk;2e halve prijs;8.99;75CL;4.8;6.0;2021
194;195;https://www.gall.nl/wijn/?start=192;Cune Seleccion de Fincas Reserva;https://www.gall.nl/cune-seleccion-de-fincas-reserva-rood-75cl-402141.html;Royal Red;Spanje;2e halve prijs;11.98;75CL;4.5;8.0;2016
195;196;https://www.gall.nl/wijn/?start=192;Felix Solis FYI;https://www.gall.nl/felix-solis-fyi-rood-75cl-163007.html;Easy Rider;Spanje;2e halve prijs;6.49;75CL;4.3;92.0;
196;197;https://www.gall.nl/wijn/?start=192;Merinas Tempranillo Rosado;https://www.gall.nl/merinas-tempranillo-rosado-rose-75cl-139602.html;Fruit Lover Rosé;Spanje;2e halve prijs;;75CL;4.2;17.0;2021
197;198;https://www.gall.nl/wijn/?start=192;Famille Bougrier Les Petites Confessions Pinot Noir;https://www.gall.nl/famille-bougrier-les-petites-confessions-pinot-noir-rood-75cl-403431.html;Fresh Red;Frankrijk;2e halve prijs;8.69;75CL;4.3;10.0;2021
198;199;https://www.gall.nl/wijn/?start=192;Max Mann Pinot Blanc;https://www.gall.nl/max-mann-pinot-blanc-wit-75cl-219525.html;Fruit Lover;Duitsland;2e halve prijs;5.98;75CL;4.1;40.0;2021
199;200;https://www.gall.nl/wijn/?start=192;Lavis Classici Pinot Grigio Blush;https://www.gall.nl/lavis-classici-pinot-grigio-blush-rose-75cl-165840.html;Fruit Lover Rosé;Italië;;9.98;75CL;4.3;42.0;2021
200;201;https://www.gall.nl/wijn/?start=204;Eight Miles Sauvignon Blanc;https://www.gall.nl/eight-miles-sauvignon-blanc-wit-75cl-165549.html;Fresh Hammer;Chili;2e halve prijs;7.98;75CL;4.0;31.0;2021
201;202;https://www.gall.nl/wijn/?start=204;Catena Malbec & Chardonnay Geschenkverpakking;https://www.gall.nl/catena-malbec-chardonnay-geschenkverpakking-gemengd-2x75cl-122882.html;malbec & chardonnay;Argentinië;2e halve prijs;24.99;2X75CL;4.6;5.0;2017
202;203;https://www.gall.nl/wijn/?start=204;Piccini Solco Toscana;https://www.gall.nl/piccini-solco-toscana-rood-75cl-409723.html;Easy Rider;Italië;2e halve prijs;9.98;75CL;4.4;24.0;2020
203;204;https://www.gall.nl/wijn/?start=204;Lawson's Dry Hills Reserve Sauvignon Blanc;https://www.gall.nl/lawsons-dry-hills-reserve-sauvignon-blanc-wit-75cl-121649.html;Fresh Hammer;Nw.-Zeeland;2e halve prijs;12.99;75CL;4.6;24.0;2022
204;205;https://www.gall.nl/wijn/?start=204;Vendanges Mademoiselle Rouge Bio;https://www.gall.nl/vendanges-mademoiselle-rouge-bio-rood-75cl-139343.html;Classic Red;Spanje;;;75CL;3.6;13.0;2019
205;206;https://www.gall.nl/wijn/?start=204;Viña Mayor Crianza;https://www.gall.nl/vi%C3%B1a-mayor-crianza-rood-75cl-330183.html;Royal Red;Spanje;2e halve prijs;13.09;75CL;4.5;17.0;2019
206;207;https://www.gall.nl/wijn/?start=204;Lavis Classici Riesling;https://www.gall.nl/lavis-classici-riesling-wit-75cl-258601.html;Fresh Prince;Italië;2e halve prijs;10.89;75CL;3.6;5.0;2020
207;208;https://www.gall.nl/wijn/?start=204;Les Esperons Chardonnay;https://www.gall.nl/les-esperons-chardonnay-wit-75cl-117021.html;Classic White;Frankrijk;2e halve prijs;6.99;75CL;4.2;52.0;2022
208;209;https://www.gall.nl/wijn/?start=204;Barrels and Drums Merlot;https://www.gall.nl/barrels-and-drums-merlot-rood-75cl-100536.html;Easy Rider;Frankrijk;;;75CL;4.1;26.0;
209;210;https://www.gall.nl/wijn/?start=204;Valdivieso Gran Reserva Carmenère;https://www.gall.nl/valdivieso-gran-reserva-carmenere-rood-75cl-389021.html;Big Red;Chili;2e halve prijs;9.98;75CL;4.4;168.0;2020
210;211;https://www.gall.nl/wijn/?start=204;Vidal-Fleury Côtes du Rhône Blanc;https://www.gall.nl/vidal-fleury-c%C3%B4tes-du-rh%C3%B4ne-blanc-wit-75cl-110353.html;Big White;Frankrijk;2e halve prijs;9.99;75CL;4.4;37.0;2021
211;212;https://www.gall.nl/wijn/?start=204;Lavis Selezioni Arcadia Pinot Grigio;https://www.gall.nl/lavis-selezioni-arcadia-pinot-grigio-wit-75cl-120669.html;Fruit Lover;Italië;2e halve prijs;14.49;75CL;4.6;5.0;2020
212;213;https://www.gall.nl/wijn/?start=216;Piccini Memoro Rosso Vintage;https://www.gall.nl/piccini-memoro-rosso-vintage-rood-75cl-101974.html;Easy Rider;Italië;2e halve prijs;10.09;75CL;4.1;10.0;2017
213;214;https://www.gall.nl/wijn/?start=216;Domaine Lamourié Rosé;https://www.gall.nl/domaine-lamourie-rose-rose-75cl-409995.html;Fruit Lover Rosé;Frankrijk;2e halve prijs;7.98;75CL;4.4;200.0;2021
214;215;https://www.gall.nl/wijn/?start=216;Domäne Wachau Grüner Veltliner Federspiel;https://www.gall.nl/dom%C3%A4ne-wachau-gr%C3%BCner-veltliner-federspiel-wit-75cl-219649.html;Classic White;Oostenrijk;2e halve prijs;11.98;75CL;4.3;112.0;2021
215;216;https://www.gall.nl/wijn/?start=216;Lawson's Dry Hills Gewürztraminer;https://www.gall.nl/lawsons-dry-hills-gew%C3%BCrztraminer-wit-75cl-121215.html;Big White;Nw.-Zeeland;2e halve prijs;14.09;75CL;4.7;3.0;2020
216;217;https://www.gall.nl/wijn/?start=216;Araia Pinot Grigio delle Venezie;https://www.gall.nl/araia-pinot-grigio-delle-venezie-wit-75cl-130966.html;Fruit Lover;Italië;2e halve prijs voor premium;5.98;75CL;4.2;112.0;2022
217;218;https://www.gall.nl/wijn/?start=216;La Capitana Barrel Reserve Carmenère;https://www.gall.nl/la-capitana-barrel-reserve-carmenere-rood-75cl-389145.html;Big Red;Chili;2e halve prijs;8.65;75CL;4.4;200.0;2021
218;219;https://www.gall.nl/wijn/?start=216;J. de Villebois Sauvignon Blanc;https://www.gall.nl/j.-de-villebois-sauvignon-blanc-wit-75cl-159867.html;Fresh Prince;Frankrijk;2e halve prijs;9.98;75CL;4.4;110.0;2021
219;220;https://www.gall.nl/wijn/?start=216;Ironstone Merlot;https://www.gall.nl/ironstone-merlot-rood-75cl-388769.html;Big Red;Verenigde Staten;2e halve prijs;10.99;75CL;4.4;17.0;2020
220;221;https://www.gall.nl/wijn/?start=216;Eisberg Rosé;https://www.gall.nl/eisberg-rose-rose-75cl-101702.html;Fruit Lover Rosé;Duitsland;;;75CL;3.8;4.0;
221;222;https://www.gall.nl/wijn/?start=216;Curvos Avesso Vinho Verde;https://www.gall.nl/curvos-avesso-vinho-verde-wit-75cl-359114.html;Fruit Lover;Portugal;2e halve prijs;8.59;75CL;4.5;27.0;2021
222;223;https://www.gall.nl/wijn/?start=216;Viña Salceda Rioja Reserva;https://www.gall.nl/vi%C3%B1a-salceda-rioja-reserva-rood-75cl-309257.html;Royal Red;Spanje;2e halve prijs;11.98;75CL;4.4;129.0;2017
223;224;https://www.gall.nl/wijn/?start=216;Errazuriz Aconcague Costa Sauvignon Blanc;https://www.gall.nl/errazuriz-aconcague-costa-sauvignon-blanc-wit-75cl-414336.html;Fresh Hammer;Chili;2e halve prijs;18.49;75CL;3.0;1.0;2021
